gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region
male,other,33.970001220703125,no,no,yes,no,5.900000095367432,11.079999923706056,2.5999999046325684,0.8937600255012512,12,high,other
male,other,56.40999984741211,no,no,no,no,5.900000095367432,11.079999923706056,,0.8937600255012512,16,high,other
male,other,52.689998626708984,no,no,yes,no,5.900000095367432,11.079999923706056,2.5999999046325684,,15,low,other
male,other,49.56999969482422,no,no,yes,no,5.900000095367432,11.079999923706056,2.5999999046325684,0.8937600255012512,14,low,other
male,other,55.38999938964844,no,yes,yes,no,5.900000095367432,11.079999923706056,2.5999999046325684,0.8937600255012512,17,high,other
female,other,66.37000274658203,no,no,no,no,4.699999809265137,9.729999542236328,6.0,0.7782899737358093,18,low,other
female,other,49.849998474121094,yes,yes,yes,no,4.699999809265137,9.729999542236328,6.0,0.7782899737358093,15,low,other
male,other,56.68000030517578,no,no,yes,no,4.699999809265137,9.729999542236328,6.0,0.7782899737358093,14,low,other
male,other,59.2599983215332,no,no,no,no,4.699999809265137,9.729999542236328,6.0,0.7782899737358093,13,high,other
male,other,,no,no,yes,no,4.699999809265137,9.729999542236328,6.0,0.7782899737358093,12,high,other
female,other,51.33000183105469,no,no,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,13,low,other
female,other,41.290000915527344,no,no,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,12,low,other
female,other,47.52000045776367,no,no,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,13,high,other
female,other,56.849998474121094,no,yes,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,16,low,other
female,other,54.869998931884766,no,no,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,16,low,other
male,other,65.62000274658203,no,no,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,15,high,other
male,other,55.68000030517578,yes,no,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,16,high,other
female,other,56.15999984741211,no,no,no,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,14,low,other
female,other,41.279998779296875,no,no,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,12,low,other
female,other,50.43000030517578,no,no,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,12,low,other
male,other,34.689998626708984,no,no,yes,no,8.100000381469727,10.510000228881836,1.5,0.8244799971580505,12,high,
female,other,61.43000030517578,no,no,yes,no,3.5999999046325684,9.729999542236328,,0.7782899737358093,15,high,other
male,afam,36.86000061035156,no,no,yes,no,3.5999999046325684,9.729999542236328,0.1000000014901161,0.7782899737358093,12,high,other
female,other,61.470001220703125,yes,yes,yes,no,3.5999999046325684,9.729999542236328,0.1000000014901161,0.7782899737358093,16,low,other
female,other,59.209999084472656,yes,no,yes,no,3.5999999046325684,9.729999542236328,0.1000000014901161,0.7782899737358093,16,low,other
female,other,64.19000244140625,yes,yes,yes,no,3.5999999046325684,9.729999542236328,0.1000000014901161,0.7782899737358093,12,low,other
male,other,67.9800033569336,yes,yes,yes,no,3.5999999046325684,9.729999542236328,0.1000000014901161,0.7782899737358093,16,high,other
female,other,56.81999969482422,no,no,yes,no,5.5,11.079999923706056,3.5,0.8937600255012512,14,low,other
male,other,51.0,no,no,yes,no,5.5,,3.5,0.8937600255012512,13,high,other
female,other,44.86000061035156,no,no,yes,no,5.5,11.079999923706056,3.5,0.8937600255012512,16,high,other
female,other,57.34000015258789,no,no,no,no,5.5,11.079999923706056,3.5,0.8937600255012512,12,low,other
female,other,,no,no,yes,no,5.5,11.079999923706056,3.5,0.8937600255012512,12,low,other
female,other,55.060001373291016,no,no,yes,no,7.199999809265137,11.079999923706056,4.0,0.8937600255012512,12,low,other
female,other,59.88999938964844,no,yes,yes,no,7.199999809265137,11.079999923706056,4.0,0.8937600255012512,16,high,
male,other,55.689998626708984,no,no,yes,no,7.199999809265137,11.079999923706056,4.0,0.8937600255012512,16,low,other
male,hispanic,55.65999984741211,no,no,yes,no,7.199999809265137,11.079999923706056,4.0,,12,high,other
female,other,43.7400016784668,yes,no,no,no,7.199999809265137,11.079999923706056,4.0,0.8937600255012512,14,high,other
male,other,52.130001068115234,no,yes,yes,no,5.300000190734863,10.510000228881836,1.5,0.8244799971580505,15,low,other
male,other,56.81999969482422,no,no,yes,no,5.300000190734863,10.510000228881836,,0.8244799971580505,12,low,other
female,other,55.02000045776367,no,yes,yes,no,5.300000190734863,10.510000228881836,1.5,0.8244799971580505,16,low,other
male,other,55.25,no,no,yes,no,5.300000190734863,10.510000228881836,,0.8244799971580505,15,low,other
male,other,64.13999938964844,yes,yes,yes,no,10.699999809265137,10.510000228881836,5.5,0.8244799971580505,16,high,other
male,other,38.810001373291016,no,no,yes,no,10.699999809265137,,5.5,0.8244799971580505,12,low,other
male,other,60.86000061035156,no,no,yes,no,9.899999618530272,9.760000228881836,6.5,0.4849900007247925,13,low,other
female,other,54.90999984741211,no,no,yes,no,9.899999618530272,9.760000228881836,6.5,0.4849900007247925,13,high,other
male,other,,no,no,yes,no,9.899999618530272,9.760000228881836,6.5,0.4849900007247925,12,low,other
female,other,53.7599983215332,no,no,yes,no,9.899999618530272,9.760000228881836,6.5,0.4849900007247925,12,low,
male,other,59.43000030517578,no,no,no,no,9.899999618530272,9.760000228881836,6.5,0.4849900007247925,12,low,other
female,other,53.31999969482422,no,no,yes,no,10.300000190734863,10.510000228881836,6.0,0.8244799971580505,14,low,other
male,other,56.939998626708984,no,no,yes,no,10.300000190734863,10.510000228881836,6.0,0.8244799971580505,16,low,other
female,hispanic,45.15999984741211,no,no,yes,no,8.300000190734863,10.510000228881836,4.0,0.8244799971580505,12,low,other
female,other,48.97999954223633,no,no,yes,no,8.300000190734863,10.510000228881836,4.0,0.8244799971580505,12,low,other
male,other,52.95000076293945,no,no,no,no,4.300000190734863,9.729999542236328,10.5,0.7782899737358093,14,low,other
male,other,42.150001525878906,no,no,yes,no,4.300000190734863,9.729999542236328,10.5,0.7782899737358093,12,high,other
male,other,,no,no,yes,no,4.300000190734863,9.729999542236328,10.5,0.7782899737358093,14,low,other
male,other,52.540000915527344,no,yes,yes,no,4.300000190734863,9.729999542236328,10.5,0.7782899737358093,13,low,other
female,other,50.150001525878906,no,no,yes,no,3.299999952316284,11.079999923706056,4.5,0.8937600255012512,12,high,other
female,other,44.13999938964844,no,no,yes,no,3.299999952316284,11.079999923706056,4.5,0.8937600255012512,12,low,other
male,other,48.970001220703125,no,no,yes,no,3.299999952316284,11.079999923706056,4.5,0.8937600255012512,16,high,other
male,other,63.43000030517578,yes,yes,no,no,3.299999952316284,11.079999923706056,4.5,0.8937600255012512,15,low,other
male,other,64.62999725341797,no,yes,yes,no,3.299999952316284,11.079999923706056,4.5,0.8937600255012512,16,low,other
male,other,36.2400016784668,no,no,yes,no,3.299999952316284,11.079999923706056,4.5,0.8937600255012512,12,low,other
male,afam,54.400001525878906,no,no,yes,yes,7.0,9.760000228881836,0.2000000029802322,0.4849900007247925,13,low,other
male,afam,,no,no,yes,yes,7.0,9.760000228881836,0.2000000029802322,0.4849900007247925,14,high,other
female,other,53.70000076293945,no,no,yes,yes,5.0,9.729999542236328,0.5,0.7782899737358093,16,low,other
female,other,50.689998626708984,yes,yes,yes,yes,5.0,9.729999542236328,0.5,0.7782899737358093,15,high,other
female,other,60.279998779296875,no,no,yes,yes,5.0,9.729999542236328,0.5,0.7782899737358093,16,low,other
female,other,,no,no,yes,yes,5.0,9.729999542236328,0.5,0.7782899737358093,17,low,other
male,other,63.29999923706055,no,no,yes,yes,5.0,9.729999542236328,0.5,0.7782899737358093,16,low,other
male,other,59.54999923706055,no,no,yes,yes,5.0,,0.5,0.7782899737358093,14,low,other
male,afam,49.689998626708984,no,no,yes,yes,5.0,9.729999542236328,,0.7782899737358093,15,low,
female,other,56.599998474121094,no,no,yes,no,7.699999809265137,11.079999923706056,4.5,0.8937600255012512,13,low,other
female,other,51.849998474121094,no,no,yes,no,7.699999809265137,11.079999923706056,4.5,0.8937600255012512,12,low,other
male,other,48.029998779296875,no,no,yes,no,7.699999809265137,11.079999923706056,4.5,0.8937600255012512,12,low,other
male,hispanic,54.59000015258789,no,no,yes,yes,6.099999904632568,9.760000228881836,0.5,0.4849900007247925,12,low,other
female,other,47.779998779296875,no,no,yes,yes,6.099999904632568,9.760000228881836,0.5,0.4849900007247925,13,low,other
male,other,60.5,yes,no,yes,yes,6.099999904632568,9.760000228881836,0.5,0.4849900007247925,16,high,other
female,other,60.869998931884766,no,no,yes,yes,6.099999904632568,9.760000228881836,0.5,0.4849900007247925,17,low,other
female,other,47.040000915527344,no,no,yes,yes,6.099999904632568,9.760000228881836,0.5,0.4849900007247925,12,low,other
female,other,57.65999984741211,no,no,yes,no,4.199999809265137,11.079999923706056,6.0,0.8937600255012512,12,low,other
female,other,62.900001525878906,no,no,yes,no,4.199999809265137,11.079999923706056,6.0,0.8937600255012512,14,low,other
female,other,59.779998779296875,no,no,yes,no,4.199999809265137,11.079999923706056,6.0,0.8937600255012512,16,high,other
male,other,63.02000045776367,no,no,yes,no,4.199999809265137,11.079999923706056,6.0,0.8937600255012512,16,low,other
female,other,53.4900016784668,no,no,yes,no,4.199999809265137,11.079999923706056,6.0,0.8937600255012512,16,high,other
female,other,58.0,no,no,yes,no,4.199999809265137,11.079999923706056,6.0,0.8937600255012512,16,low,other
female,hispanic,41.25,no,yes,yes,no,3.5999999046325684,9.289999961853027,5.0,0.7690500020980835,13,low,other
female,other,62.54999923706055,no,no,no,no,3.5999999046325684,9.289999961853027,5.0,0.7690500020980835,13,low,other
female,other,60.83000183105469,no,no,no,no,3.5999999046325684,9.289999961853027,5.0,0.7690500020980835,16,high,other
male,other,44.7400016784668,yes,no,yes,no,3.5999999046325684,9.289999961853027,5.0,,12,low,
male,hispanic,44.959999084472656,no,no,yes,no,3.5999999046325684,9.289999961853027,5.0,0.7690500020980835,12,low,other
female,other,56.27000045776367,yes,no,yes,no,6.400000095367432,9.760000228881836,1.2000000476837158,0.4849900007247925,13,high,other
male,other,54.279998779296875,no,no,no,no,6.400000095367432,9.760000228881836,1.2000000476837158,0.4849900007247925,14,low,other
male,other,67.98999786376953,no,no,yes,no,6.199999809265137,11.079999923706056,5.0,0.8937600255012512,15,high,other
male,other,46.439998626708984,no,no,yes,no,6.199999809265137,11.079999923706056,5.0,0.8937600255012512,12,low,other
female,other,60.290000915527344,no,no,yes,no,6.199999809265137,11.079999923706056,5.0,0.8937600255012512,17,high,other
female,hispanic,56.02000045776367,no,no,yes,no,6.199999809265137,11.079999923706056,5.0,0.8937600255012512,16,low,other
female,other,47.22999954223633,no,no,no,no,6.199999809265137,11.079999923706056,5.0,0.8937600255012512,16,low,other
female,other,53.939998626708984,no,no,yes,no,6.5,11.079999923706056,0.699999988079071,0.8937600255012512,15,low,other
female,other,47.869998931884766,yes,yes,yes,no,6.5,11.079999923706056,0.699999988079071,0.8937600255012512,16,low,other
female,other,59.810001373291016,no,no,yes,no,6.5,11.079999923706056,0.699999988079071,0.8937600255012512,16,high,other
male,other,64.12999725341797,no,no,yes,no,6.5,11.079999923706056,0.699999988079071,0.8937600255012512,12,low,other
male,other,60.04999923706055,no,no,yes,no,6.5,11.079999923706056,0.699999988079071,0.8937600255012512,16,high,
female,other,50.27000045776367,no,no,yes,no,6.5,11.079999923706056,0.699999988079071,0.8937600255012512,13,high,other
female,afam,44.86000061035156,no,no,yes,no,6.400000095367432,9.760000228881836,0.0,0.4849900007247925,12,low,other
female,afam,49.33000183105469,no,no,yes,no,6.400000095367432,9.760000228881836,0.0,0.4849900007247925,12,low,
male,other,49.40999984741211,yes,no,yes,no,6.400000095367432,9.760000228881836,0.0,0.4849900007247925,13,high,
male,other,66.08000183105469,yes,yes,yes,no,6.400000095367432,9.760000228881836,0.0,0.4849900007247925,14,high,other
male,other,38.790000915527344,yes,yes,yes,no,6.400000095367432,9.760000228881836,0.0,0.4849900007247925,15,high,other
female,other,44.7599983215332,yes,yes,yes,no,6.400000095367432,9.760000228881836,0.0,0.4849900007247925,18,high,other
male,other,57.86000061035156,no,no,yes,no,6.400000095367432,9.760000228881836,0.0,,15,low,other
female,afam,43.400001525878906,no,no,yes,no,6.400000095367432,9.760000228881836,0.0,0.4849900007247925,15,low,other
female,other,59.529998779296875,no,no,yes,no,5.5,10.510000228881836,0.0,0.8244799971580505,14,low,other
male,other,52.529998779296875,no,no,yes,no,5.5,10.510000228881836,0.0,0.8244799971580505,12,low,other
male,other,48.0,no,no,yes,no,5.5,10.510000228881836,0.0,0.8244799971580505,12,low,other
female,other,34.61000061035156,no,no,yes,no,5.5,10.510000228881836,0.0,0.8244799971580505,12,low,other
male,other,39.59000015258789,no,yes,yes,no,5.5,10.510000228881836,0.0,0.8244799971580505,12,high,other
female,other,40.41999816894531,no,no,no,no,5.5,10.510000228881836,,0.8244799971580505,12,low,other
male,other,54.150001525878906,no,no,yes,no,5.5,10.510000228881836,0.0,0.8244799971580505,14,low,other
male,other,59.939998626708984,yes,no,yes,no,5.5,10.510000228881836,0.0,0.8244799971580505,13,high,other
male,other,62.5099983215332,yes,no,yes,no,4.699999809265137,10.510000228881836,1.2000000476837158,0.8244799971580505,16,high,other
male,other,62.2599983215332,no,no,yes,no,4.699999809265137,10.510000228881836,1.2000000476837158,0.8244799971580505,14,low,other
female,other,50.15999984741211,no,no,yes,no,4.699999809265137,10.510000228881836,1.2000000476837158,0.8244799971580505,12,low,other
male,other,59.41999816894531,no,no,no,no,4.699999809265137,10.510000228881836,1.2000000476837158,0.8244799971580505,12,low,other
male,other,62.459999084472656,no,no,yes,no,4.699999809265137,10.510000228881836,1.2000000476837158,0.8244799971580505,16,low,other
male,other,64.19000244140625,yes,yes,yes,no,4.699999809265137,10.510000228881836,1.2000000476837158,0.8244799971580505,16,high,other
male,other,48.59000015258789,yes,no,yes,no,4.699999809265137,10.510000228881836,1.2000000476837158,0.8244799971580505,16,low,other
female,afam,38.459999084472656,no,no,yes,yes,8.600000381469727,9.760000228881836,,0.4849900007247925,12,low,other
female,afam,39.56999969482422,no,no,yes,yes,8.600000381469727,9.760000228881836,0.5,0.4849900007247925,12,low,other
female,afam,45.380001068115234,no,no,yes,yes,8.600000381469727,9.760000228881836,0.5,0.4849900007247925,14,low,other
male,afam,42.29999923706055,yes,yes,yes,yes,8.600000381469727,9.760000228881836,0.5,0.4849900007247925,13,low,other
female,afam,43.29999923706055,no,no,no,yes,8.600000381469727,9.760000228881836,0.5,0.4849900007247925,12,low,other
female,other,40.189998626708984,no,no,yes,no,2.799999952316284,9.729999542236328,7.800000190734863,0.7782899737358093,12,low,other
female,other,58.880001068115234,no,no,yes,no,2.799999952316284,9.729999542236328,7.800000190734863,0.7782899737358093,14,low,other
male,other,58.9900016784668,no,no,yes,no,2.799999952316284,9.729999542236328,7.800000190734863,0.7782899737358093,15,low,
female,other,60.599998474121094,no,no,no,no,2.799999952316284,9.729999542236328,7.800000190734863,0.7782899737358093,15,low,other
female,other,59.22999954223633,no,no,yes,no,2.799999952316284,9.729999542236328,7.800000190734863,0.7782899737358093,14,low,other
male,other,43.61000061035156,no,no,no,no,2.799999952316284,9.729999542236328,7.800000190734863,0.7782899737358093,12,low,other
female,other,55.63999938964844,yes,no,yes,no,2.799999952316284,9.729999542236328,7.800000190734863,0.7782899737358093,14,low,
male,other,63.209999084472656,no,no,yes,no,2.799999952316284,9.729999542236328,7.800000190734863,0.7782899737358093,12,low,other
male,other,38.43000030517578,no,no,yes,no,5.0,9.289999961853027,4.0,0.7690500020980835,12,low,other
female,other,54.83000183105469,no,no,yes,no,5.0,9.289999961853027,4.0,0.7690500020980835,12,low,other
female,other,58.970001220703125,no,no,yes,no,5.0,9.289999961853027,4.0,0.7690500020980835,16,low,other
male,other,48.65999984741211,no,no,yes,no,5.0,9.289999961853027,4.0,0.7690500020980835,16,low,other
male,other,65.73999786376953,no,no,yes,no,5.0,9.289999961853027,4.0,0.7690500020980835,18,low,other
female,other,40.439998626708984,no,no,no,no,5.0,9.289999961853027,,0.7690500020980835,15,high,other
male,other,46.189998626708984,no,no,yes,no,5.0,9.289999961853027,4.0,0.7690500020980835,13,low,other
female,other,40.43000030517578,no,no,yes,no,5.0,9.289999961853027,4.0,0.7690500020980835,12,low,other
female,other,48.630001068115234,no,no,yes,no,5.0,9.289999961853027,4.0,0.7690500020980835,16,low,other
female,hispanic,44.439998626708984,no,no,yes,no,5.699999809265137,9.289999961853027,1.0,0.7690500020980835,13,low,other
male,other,35.849998474121094,no,no,yes,no,5.699999809265137,9.289999961853027,,0.7690500020980835,13,low,other
male,other,43.540000915527344,no,no,yes,no,5.699999809265137,9.289999961853027,1.0,0.7690500020980835,12,low,other
female,other,44.5,no,no,yes,no,5.699999809265137,9.289999961853027,1.0,0.7690500020980835,12,low,other
male,other,59.709999084472656,no,no,yes,no,5.699999809265137,9.289999961853027,1.0,0.7690500020980835,17,low,other
male,other,51.709999084472656,no,no,yes,no,4.800000190734863,10.510000228881836,4.0,0.8244799971580505,16,high,other
female,other,63.18000030517578,no,no,yes,no,4.800000190734863,10.510000228881836,4.0,0.8244799971580505,14,low,other
female,afam,35.560001373291016,no,no,no,yes,9.5,9.640000343322754,0.1000000014901161,1.1524200439453125,12,low,other
female,afam,37.25,no,no,no,yes,9.5,9.640000343322754,0.1000000014901161,1.1524200439453125,13,low,other
female,hispanic,42.650001525878906,no,no,no,yes,9.5,9.640000343322754,0.1000000014901161,1.1524200439453125,12,low,other
female,afam,45.599998474121094,no,no,yes,yes,9.5,9.640000343322754,0.1000000014901161,1.1524200439453125,15,low,other
female,afam,38.56999969482422,no,yes,yes,yes,9.5,9.640000343322754,0.1000000014901161,1.1524200439453125,13,low,other
female,hispanic,38.279998779296875,no,no,no,yes,9.5,9.640000343322754,0.1000000014901161,1.1524200439453125,15,low,other
female,hispanic,37.29999923706055,yes,no,no,yes,9.5,9.640000343322754,0.1000000014901161,1.1524200439453125,12,low,
male,other,35.599998474121094,no,no,no,yes,10.699999809265137,10.039999961853027,0.1000000014901161,1.127020001411438,16,low,other
female,hispanic,38.029998779296875,yes,no,no,yes,10.699999809265137,10.039999961853027,0.1000000014901161,1.127020001411438,12,low,other
female,hispanic,58.5,no,no,no,yes,10.699999809265137,10.039999961853027,0.1000000014901161,1.127020001411438,12,low,other
female,hispanic,39.849998474121094,no,no,no,yes,10.699999809265137,10.039999961853027,0.1000000014901161,1.127020001411438,12,low,other
male,hispanic,49.349998474121094,no,no,no,yes,9.5,9.640000343322754,0.4000000059604645,1.1524200439453125,14,low,other
female,hispanic,53.220001220703125,no,no,no,yes,9.5,9.640000343322754,,1.1524200439453125,12,low,other
female,hispanic,42.88999938964844,no,no,yes,yes,9.5,9.640000343322754,0.4000000059604645,1.1524200439453125,12,low,other
female,hispanic,44.88999938964844,no,no,yes,yes,9.5,9.640000343322754,0.699999988079071,1.1524200439453125,16,low,
female,other,45.880001068115234,no,no,yes,yes,9.5,9.640000343322754,0.699999988079071,1.1524200439453125,16,low,other
male,hispanic,48.54999923706055,no,no,no,yes,9.5,9.640000343322754,0.699999988079071,1.1524200439453125,15,low,other
female,hispanic,37.970001220703125,no,no,no,yes,9.5,9.640000343322754,0.699999988079071,1.1524200439453125,12,low,other
female,hispanic,40.15999984741211,no,no,no,yes,9.5,9.640000343322754,0.699999988079071,1.1524200439453125,13,low,other
female,afam,42.959999084472656,no,no,yes,no,8.199999809265137,7.539999961853027,0.800000011920929,0.8187100291252136,14,low,other
male,afam,62.13999938964844,no,no,yes,no,8.199999809265137,7.539999961853027,0.800000011920929,0.8187100291252136,16,high,other
female,hispanic,40.619998931884766,no,no,no,no,8.199999809265137,,0.800000011920929,0.8187100291252136,15,low,other
male,other,57.720001220703125,yes,yes,yes,no,8.199999809265137,7.539999961853027,0.5,0.8187100291252136,17,high,other
male,other,59.060001373291016,no,no,no,no,8.199999809265137,7.539999961853027,0.5,0.8187100291252136,16,low,other
male,other,67.83999633789062,no,no,yes,no,4.0,7.539999961853027,0.4000000059604645,0.8187100291252136,12,low,other
male,hispanic,54.84000015258789,no,no,no,no,4.0,7.539999961853027,0.4000000059604645,0.8187100291252136,15,low,other
male,other,45.560001373291016,no,no,yes,no,4.0,7.539999961853027,0.4000000059604645,0.8187100291252136,12,low,other
female,other,47.150001525878906,no,no,yes,no,4.0,7.539999961853027,,0.8187100291252136,12,low,other
female,hispanic,38.45000076293945,no,no,yes,no,4.0,7.539999961853027,0.4000000059604645,0.8187100291252136,14,low,other
female,other,60.900001525878906,yes,yes,yes,yes,8.199999809265137,7.539999961853027,0.5,0.8187100291252136,15,low,
male,afam,60.650001525878906,no,no,yes,yes,8.199999809265137,7.539999961853027,0.5,0.8187100291252136,13,low,other
female,hispanic,47.16999816894531,yes,no,yes,yes,8.199999809265137,7.539999961853027,0.5,0.8187100291252136,15,high,other
female,other,64.33000183105469,yes,no,yes,yes,8.199999809265137,7.539999961853027,0.5,0.8187100291252136,16,high,other
male,other,47.31999969482422,yes,yes,yes,no,8.199999809265137,7.539999961853027,0.4000000059604645,0.8187100291252136,14,high,other
female,other,44.099998474121094,yes,no,yes,no,8.199999809265137,7.539999961853027,0.4000000059604645,0.8187100291252136,15,low,
male,other,44.77000045776367,no,no,yes,no,8.199999809265137,7.539999961853027,0.4000000059604645,,12,low,other
female,other,51.36000061035156,yes,no,yes,no,8.199999809265137,7.539999961853027,0.4000000059604645,0.8187100291252136,16,low,other
female,other,52.09000015258789,yes,no,yes,no,8.199999809265137,7.539999961853027,0.4000000059604645,0.8187100291252136,18,high,other
female,other,51.650001525878906,yes,no,yes,no,8.199999809265137,7.539999961853027,0.4000000059604645,0.8187100291252136,16,high,other
female,other,39.459999084472656,yes,no,yes,no,8.199999809265137,7.539999961853027,0.4000000059604645,0.8187100291252136,12,low,other
female,hispanic,35.380001068115234,no,no,yes,yes,10.800000190734863,9.920000076293944,0.1000000014901161,0.4549700021743774,12,low,other
male,hispanic,38.40999984741211,no,no,yes,yes,10.800000190734863,9.920000076293944,0.1000000014901161,0.4549700021743774,16,low,
male,hispanic,58.959999084472656,no,no,yes,yes,10.800000190734863,9.920000076293944,0.1000000014901161,0.4549700021743774,15,low,other
male,hispanic,59.45000076293945,yes,no,no,yes,10.800000190734863,9.920000076293944,0.1000000014901161,0.4549700021743774,15,low,other
female,hispanic,43.90999984741211,no,no,yes,yes,10.800000190734863,9.920000076293944,0.1000000014901161,0.4549700021743774,16,low,other
male,hispanic,41.040000915527344,no,no,no,yes,10.800000190734863,9.920000076293944,0.1000000014901161,0.4549700021743774,13,low,other
male,hispanic,47.72999954223633,no,no,no,yes,10.800000190734863,9.920000076293944,0.1000000014901161,0.4549700021743774,12,low,other
male,hispanic,,no,no,yes,yes,10.800000190734863,9.920000076293944,0.1000000014901161,0.4549700021743774,12,low,
male,hispanic,39.34000015258789,no,no,yes,yes,10.800000190734863,9.920000076293944,0.1000000014901161,0.4549700021743774,12,low,other
male,other,57.290000915527344,no,no,yes,yes,5.900000095367432,9.920000076293944,,0.4549700021743774,16,low,
female,hispanic,36.779998779296875,no,no,no,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,12,low,other
female,hispanic,50.380001068115234,no,no,no,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,16,low,other
female,hispanic,60.119998931884766,no,no,yes,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,13,low,other
female,hispanic,52.619998931884766,no,no,yes,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,12,low,other
male,hispanic,35.06999969482422,no,no,yes,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,13,low,other
male,hispanic,41.91999816894531,no,no,yes,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,12,low,other
male,hispanic,37.849998474121094,yes,no,yes,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,12,high,other
female,other,58.529998779296875,no,no,yes,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,14,low,other
female,hispanic,47.810001373291016,no,no,no,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,15,low,other
female,hispanic,55.939998626708984,no,no,yes,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,17,low,other
female,hispanic,51.95000076293945,no,no,yes,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,14,low,other
male,hispanic,53.22999954223633,no,no,yes,yes,5.900000095367432,9.920000076293944,0.3000000119209289,0.4549700021743774,13,low,other
female,afam,62.0099983215332,no,no,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,15,low,other
male,hispanic,41.36000061035156,no,no,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,12,low,other
male,hispanic,,no,no,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,13,low,other
female,hispanic,42.779998779296875,no,no,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,12,low,other
male,hispanic,55.09000015258789,no,no,no,no,4.800000190734863,9.920000076293944,,0.4549700021743774,12,low,other
male,hispanic,37.77000045776367,no,no,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,16,high,other
male,other,68.0999984741211,no,yes,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,16,high,other
male,hispanic,59.52000045776367,no,no,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,16,low,other
male,hispanic,39.2400016784668,no,no,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,14,low,other
male,hispanic,47.560001373291016,no,no,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,12,low,other
female,other,55.040000915527344,no,no,yes,no,4.800000190734863,9.920000076293944,4.5,0.4549700021743774,12,low,other
female,hispanic,43.81999969482422,no,no,yes,yes,10.800000190734863,9.920000076293944,0.4000000059604645,0.4549700021743774,12,low,other
male,hispanic,47.130001068115234,no,no,yes,yes,10.800000190734863,9.920000076293944,0.4000000059604645,0.4549700021743774,14,high,other
male,hispanic,43.15999984741211,no,no,yes,yes,10.800000190734863,9.920000076293944,0.4000000059604645,0.4549700021743774,12,high,other
male,hispanic,53.93000030517578,no,no,yes,yes,10.800000190734863,9.920000076293944,0.4000000059604645,0.4549700021743774,14,low,other
male,hispanic,48.630001068115234,no,no,yes,yes,10.800000190734863,9.920000076293944,0.4000000059604645,0.4549700021743774,16,low,other
female,hispanic,37.189998626708984,no,no,yes,yes,10.800000190734863,9.920000076293944,0.4000000059604645,0.4549700021743774,15,low,other
male,other,42.900001525878906,no,no,no,yes,5.900000095367432,9.920000076293944,1.0,0.4549700021743774,12,low,other
male,afam,50.0099983215332,no,no,no,yes,5.900000095367432,9.920000076293944,1.0,0.4549700021743774,12,low,other
female,hispanic,44.18000030517578,no,no,yes,yes,5.900000095367432,9.920000076293944,1.0,0.4549700021743774,12,low,
male,other,52.43000030517578,no,no,yes,yes,5.900000095367432,9.920000076293944,1.0,0.4549700021743774,12,low,other
female,afam,49.439998626708984,yes,yes,no,yes,5.900000095367432,9.920000076293944,1.0,0.4549700021743774,14,low,other
male,afam,35.060001373291016,no,no,no,yes,5.900000095367432,9.920000076293944,1.0,0.4549700021743774,12,low,other
male,afam,37.720001220703125,no,no,yes,yes,5.900000095367432,9.920000076293944,,0.4549700021743774,12,low,other
male,hispanic,39.29999923706055,no,no,yes,yes,9.100000381469728,9.920000076293944,3.0,0.4549700021743774,13,low,other
male,hispanic,49.880001068115234,no,no,no,yes,9.100000381469728,9.920000076293944,3.0,0.4549700021743774,15,low,other
